CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Englewood Lab, Inc.",ENLABL,Consumer Goods,Personal Care & Beauty,Skin Care Products,USA,,A,L,382171572,99.89,"Englewood Lab, Inc.",United States
"The Hempshire Group, Inc.",VRVIBG,Consumer Goods,Tobacco & Cannabis,Marijuana Products,USA,HMPG,A,L,1759552359,99.88,"The Hempshire Group, Inc.",Canada
iRobot Corp.,IROBOC,Consumer Goods,Home & Household,Household Appliances,USA,IRBT,A,L,544315,99.88,iRobot Corporation.,United States
FUNR,SVC,Consumer Goods,Food & Beverage,Functional Beverages,USA,CUBV,A,L,156442049,99.87,FUNR,United States
"True Blue Holdings, Inc.",ROKRPK,Consumer Goods,Other Consumer Goods,Specialized Consumer Services,USA,ROKR,A,L,22513142,99.87,"True Blue Holdings, Inc.",United States
"TerraVia Holdings, Inc. ",SOLAZI,Consumer Goods,Dietary Supplements,Dietary/Nutritional Supplements,USA,,A,L,12826523,99.87,"TerraVia Holdings, Inc.",United States
"Bontex, Incorporated",GBFH,Consumer Goods,Apparel & Textiles,Textiles,USA,,A,L,275066,99.87,Bontex Inc.,United States
"HFactor, Inc.",OWNTEL,Consumer Goods,Food & Beverage,Functional Beverages,USA,HWTR,A,L,133544424,99.86,"HFactor, Inc.",United States
Signature Eyewear  Inc.,SIGEYE,Consumer Goods,Recreation & Electronics,Eyeglasses/Spectacles,USA,,A,L,386804,99.85,"Signature Eyewear, Inc.",United States
"FIGS, Inc.",KLNKYR,Consumer Goods,Apparel & Textiles,Clothing,USA,,A,L,242206947,99.85,"FIGS, Inc.",United States
Seneca Foods Corp.,SENFOD,Consumer Goods,Food & Beverage,Preserved Foods,USA,SENEB,A,L,302863,99.85,Seneca Foods Corporation,United States
"JLM Couture, Inc.",HJPC,Consumer Goods,Apparel & Textiles,Clothing,USA,JLMCQ,A,L,363440,99.85,"JLM Couture, Inc.",United States
"cbdMD, Inc.",SRNNQN,Consumer Goods,Tobacco & Cannabis,Marijuana Products,USA,,A,L,593762098,99.85,"cbdMD, Inc.",United States
"Owlet, Inc.",OBBYCL,Consumer Goods,Home & Household,Household Appliances,USA,,A,L,252461233,99.85,"Owlet, Inc.",United States
Heritage Distilling Co Inc,VHYFEE,Consumer Goods,Food & Beverage,Distilling,USA,,A,L,167676232,99.85,"Heritage Distilling Company, Inc.",United States
"Greyson International, Inc.",GREYSO,Consumer Goods,Personal Care & Beauty,Skin Care Products,USA,GYSN,A,L,41944935,99.84,"Greyson International, Inc.",United States
Primo Brands Corp.,CTTBEV,Consumer Goods,Food & Beverage,Soft Drinks,USA,,A,L,2202455,99.84,Primo Brands Corporation,United States
WK Kellogg Co.,QVUYVE,Consumer Goods,Food & Beverage,Breakfast Cereals,USA,KLG,A,L,1787777837,99.84,WK Kellogg Co,United States
Hanover Foods Corp.,HNVRFD,Consumer Goods,Food & Beverage,Preserved Foods,USA,HNFSA,A,L,376838,99.82,Hanover Foods Corporation,United States
Splash Beverage Group Inc,QLYSFS,Consumer Goods,Food & Beverage,Alcoholic Beverages/Drinks,USA,,A,L,207433977,99.81,"Splash Beverage Group, Inc.",United States
"Nutroganics, Inc.",OLDOM,Consumer Goods,Food & Beverage,Condiments/Sauces,USA,NUTTQ,A,L,240366070,99.81,"Nutroganics, Inc.",United States
"Bollinger Industries, Inc.",BOLLIN,Consumer Goods,Other Consumer Goods,Sports Equipment,USA,BOLL,A,L,331092,99.81,"Bollinger Industries, Inc.",United States
Topgolf Callaway Brands Corp.,CLLGLF,Consumer Goods,Other Consumer Goods,Sports Equipment,USA,MODG,A,L,25981,99.8,Callaway Golf Company,United States
"LQR House, Inc.",LQRHI,Consumer Goods,Food & Beverage,Alcoholic Beverages/Drinks,USA,LQR,A,L,702865071,99.8,LQR House Inc.,United States
Charles & Colvard Ltd.,CCCINC,Consumer Goods,Luxury,Jewelry,USA,CTHR,A,L,374150,99.8,"Charles & Colvard, Ltd.",United States
"Newton Golf Company, Inc.",CGANJQ,Consumer Goods,Other Consumer Goods,Sports Equipment,USA,SPGC,A,L,1795483971,99.77,"Newton Golf Company, Inc.",United States
"Coretag, Inc.",PSULTV,Consumer Goods,Apparel & Textiles,Clothing Accessories,USA,,A,L,285044706,99.74,"Coretag, Inc.",United States
"Pet Ecology Brands, Inc.",PTECLG,Consumer Goods,Recreation & Electronics,Pet Products,USA,PECD,A,L,11972892,99.74,"Pet Ecology Brands, Inc.",United States
"CIMG, Inc.",HVNFXN,Consumer Goods,Food & Beverage,Functional Beverages,USA,NUZE,A,L,237575692,99.72,CIMG Inc.,Hong Kong
Reticulate Micro  Inc.,URPGUU,Consumer Goods,Recreation & Electronics,Audio/Video Equipment,USA,,A,L,1787795681,99.69,"RMX Industries, Inc.",United States
Columbian Rope Co.,CRP,Consumer Goods,Apparel & Textiles,Fabric Mills,USA,,A,L,3103800,99.68,Columbian Rope Co.,United States
BK Technologies Corp.,ADAINC,Consumer Goods,Recreation & Electronics,Cell/Mobile Phones,USA,,A,L,247465,99.67,BK Technologies Corporation,United States
China Longyi Group International Holdings Ltd.,UTDNTT,Consumer Goods,Dietary Supplements,Dietary/Nutritional Supplements,USA,,A,L,39474412,99.65,China Longyi Group International Holdings Limited,China
Chenghe Acquisition I Co.,SYBEYE,Consumer Goods,Other Consumer Goods,Sports Goods,USA,LATG,A,L,1759587868,99.64,Chenghe Acquisition I Co.,Singapore
"Outdoor Specialty Products, Inc.",FRTKVW,Consumer Goods,Other Consumer Goods,Sports Equipment,USA,ODRS,A,L,266223258,99.63,"Outdoor Specialty Products, Inc.",United States
Blockbuster L.L.C.,CODS,Consumer Goods,Other Consumer Goods,Consumer Goods Rental/Leasing,USA,BLIBQ,A,L,254170181,99.61,"Blockbuster, LLC",United States
Lancaster Colony Corp.,LANCC,Consumer Goods,Food & Beverage,Food Products,USA,LANC,A,L,283934,99.6,The Marzetti Company,United States
Bowflex Inc.,BEDSFT,Consumer Goods,Other Consumer Goods,Sports Equipment,USA,,A,L,399071,99.56,BowFlex Inc.,United States
"Synbio International, Inc.",NTRHRM,Consumer Goods,Food & Beverage,Food Products,USA,NHYF,A,L,9862722,99.56,"Synbio International, Inc.",United States
"Kid Brands, Inc.",RSBER,Consumer Goods,Home & Household,Houseware,USA,,A,L,300942,99.49,"Kid Brands, Inc.",United States
Seaboard Corp.,SEBC,Consumer Goods,Food & Beverage,Food Products,USA,,A,L,188312,99.47,Seaboard Corporation,United States
Nutri Pharmaceuticals Research  Inc.,NTPHRM,Consumer Goods,Dietary Supplements,Dietary/Nutritional Supplements,USA,NRPR,A,L,7728127,99.47,Resilient Healthcare Corp,United States
"Performance Drink Group, Inc.",DRMLSR,Consumer Goods,Food & Beverage,Food Products,USA,PDPG,A,L,3188611,99.46,Genesis Holding Inc,United States
"Alpha Investment, Inc.",XGOGOB,Consumer Goods,Recreation & Electronics,Toys/Games,USA,,A,L,272375040,99.38,Alpha Investment Inc.,United States
"Brain Scientific, Inc.",EFENZT,Consumer Goods,Dietary Supplements,Dietary/Nutritional Supplements,USA,,A,L,577419559,99.37,Brain Scientific Inc.,United States
"Japan Food Tech Holdings, Inc.",MIPSLT,Consumer Goods,Home & Household,Household Appliances,USA,,A,L,100808263,99.31,"Japan Food Tech Holdings, Inc.",Japan
"Marijuana, Inc.",NCAYD,Consumer Goods,Tobacco & Cannabis,Marijuana Products,USA,GRNF,A,L,254781888,99.26,"Marijuana, Inc.",United States
"Nova Lifestyle, Inc.",STVSXC,Consumer Goods,Home & Household,Household/Institutional/Street Furniture,USA,NVFY,A,L,136881144,99.14,XMax Inc.,United States
"ISM International, Inc.",ISMCAN,Consumer Goods,Personal Care & Beauty,Personal Care Products/Appliances,USA,ISML,A,L,25673355,99.11,Ism International Inc.,United States
"Flowerkist Skin Care & Cosmetics, Inc.",YHZJRR,Consumer Goods,Personal Care & Beauty,Skin Care Products,USA,FKST,A,L,276481594,99.08,Lynx Capital LLC,United States
"Digital Utilities Ventures, Inc.",BKNAP,Consumer Goods,Tobacco & Cannabis,Marijuana Products,USA,DUTV,A,L,1061816,99.01,"Easy Environmental Solutions, Inc.",United States
"Adorbs, Inc.",RRRULK,Consumer Goods,Apparel & Textiles,Clothing,USA,ADOB,A,L,550198949,99.01,Adorbs Inc.,United States
"Nocera, Inc.",MDLSRV,Consumer Goods,Food & Beverage,Food Products,USA,,A,L,596825047,98.96,"Nocera, Inc.",Taiwan
American Premium Water Corp.,GDSRCH,Consumer Goods,Food & Beverage,Bottled Water,USA,HIPH,A,L,6125175,98.55,American Premium Mining Corporation,United States
Awg Ltd.  Inc.,MRCNRM,Consumer Goods,Food & Beverage,Wine,USA,AWGL,A,L,2946834,96.16,"AWG, Ltd.",United States
"Weed Growth Fund, Inc.",ORRIBB,Consumer Goods,Tobacco & Cannabis,Marijuana Products,USA,WEDG,A,L,242382091,85.85,"Nuclear Diamond Batteries, Inc.",United States
"Newberry Specialty Bakers, Inc.",COASFO,Consumer Goods,Food & Beverage,Frozen Foods,USA,NBRY,A,L,699030,84.7,Dajialai Digital Technology Group Corp.,China
